Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
6/12/2017,Portland,9.2,15.2,5.6,NA,NA,W,50,W,SW,9,13,92,77,1026.8,1027.1,8,8,12.5,13.7,Yes,No
6/12/2017,Watsonia,3.4,15.6,0,0.6,1.9,SW,19,E,S,2,6,99,98,1026.9,1025.7,7,7,7.7,14.3,No,No
6/12/2017,Dartmoor,8.6,15.4,2.8,NA,NA,SSW,24,WNW,SW,6,11,98,78,1027.3,1027,NA,NA,11.5,15,Yes,No
6/12/2017,Brisbane,13.9,22.4,14.6,0.8,7.4,SW,24,WSW,SSW,6,6,83,63,1021,1017.1,4,5,17.8,22,Yes,Yes
6/12/2017,Cairns,17.7,26.9,1.4,NA,NA,SSE,30,SSE,ESE,13,17,73,55,1018.8,1016,3,NA,21.7,26.7,Yes,No
6/12/2017,GoldCoast,15.7,21.8,52,NA,NA,SE,67,S,SSE,11,22,100,91,1020.4,1017.2,NA,NA,17.5,19.8,Yes,Yes
6/12/2017,Townsville,16.2,26.4,0.6,NA,NA,SSW,41,SW,SW,20,19,53,25,1020.2,1016.7,NA,NA,20.9,25.8,No,No
6/12/2017,Adelaide,6.5,17.7,0,NA,NA,WSW,19,NNE,WSW,4,11,75,61,1031.5,1029.6,NA,NA,12.1,17.1,No,No
6/12/2017,MountGambier,8.4,15.7,1.8,NA,NA,SW,28,NW,SW,11,17,98,76,1027.5,1027.5,8,3,11.8,14.5,Yes,No
6/12/2017,Nuriootpa,-0.2,16,0,1.7,7.9,SW,28,NA,SW,0,13,85,58,1031.4,1029.4,6,NA,8.9,15.2,No,No
6/12/2017,Woomera,4.1,17.7,0,5,NA,S,30,S,SSE,11,13,76,44,1031.3,1028.8,1,NA,10.1,17,No,No
6/12/2017,Albany,NA,23.9,0,NA,NA,NA,NA,NE,NA,4,NA,80,NA,1022.8,1019.1,1,NA,7.8,NA,No,No
6/12/2017,Witchcliffe,3.4,19.7,0,NA,NA,N,33,NNE,N,17,17,50,52,1020.5,1017.3,NA,NA,13.6,19.1,No,No
6/12/2017,PearceRAAF,9.6,24.6,0,NA,7.6,ENE,39,NE,NNE,20,11,31,18,1021.4,1018.2,4,NA,15.8,24.3,No,No
6/12/2017,PerthAirport,10.1,24,0,3.8,7.6,NNE,39,ENE,NE,24,19,26,22,1021.6,1018.5,7,1,16.7,23.7,No,No
6/12/2017,Perth,6.4,24.2,0,3.8,7.6,NE,35,ENE,NE,11,9,37,23,1021.2,1018.5,7,1,16.6,23.3,No,No
6/12/2017,SalmonGums,-1.5,21.8,0,NA,NA,N,37,N,NNE,13,15,46,23,NA,NA,NA,NA,12.5,20.6,No,No
6/12/2017,Walpole,9.9,22.1,NA,NA,NA,NA,NA,N,NNW,15,11,36,31,1021.1,1017.8,NA,NA,15.7,21.7,NA,No
6/12/2017,Hobart,10.2,15.5,0,1.8,7,NW,57,NW,NW,22,30,61,55,1018.5,1018.6,4,6,11.2,14.2,No,No
6/12/2017,Launceston,6.5,15.5,0,NA,NA,NNW,24,NA,NNW,0,13,96,70,NA,NA,8,NA,8.2,14.4,No,No
6/12/2017,AliceSprings,-1.4,19.5,0,NA,NA,ESE,39,E,E,9,24,61,34,1028.2,1025,NA,NA,7.8,18.9,No,No
6/12/2017,Darwin,17.2,29.1,0,7.2,10.1,ESE,44,ESE,E,15,20,41,21,1017.6,1014.1,1,2,20.9,28.5,No,No
6/12/2017,Katherine,10.6,27.2,0,4,NA,ESE,50,ESE,ESE,11,22,34,NA,1020.2,1016.5,1,NA,18.2,NA,No,No
6/12/2017,Uluru,5.1,19.7,0,NA,NA,E,46,ESE,E,13,17,56,29,1028.5,1025.8,NA,NA,8.5,19.2,No,No
6/13/2017,Albury,3.3,15.9,0.2,NA,NA,SE,17,NA,ESE,0,6,100,67,1031.3,1029.8,1,NA,6.6,15.4,No,No
6/13/2017,BadgerysCreek,7.5,19.2,0.2,NA,NA,SSW,24,SW,SE,13,6,86,65,1030.3,1029.1,NA,NA,11.7,16.9,No,No
6/13/2017,Cobar,5,19.5,0.2,NA,NA,SE,26,SSE,E,9,7,87,38,1029.7,1026.9,NA,NA,9.7,19.3,No,No
6/13/2017,CoffsHarbour,14.4,21.2,64.8,NA,NA,SW,50,SW,S,24,31,87,66,1024.9,1024.4,4,1,16.6,20.5,Yes,Yes
6/13/2017,Moree,9.4,22.1,0,NA,NA,SSE,43,SSW,SSE,19,24,78,45,1024.7,1023.4,NA,1,14.8,21.9,No,No
6/13/2017,Newcastle,11.7,19.9,0,NA,NA,NA,NA,SW,NA,9,NA,77,NA,NA,NA,5,NA,15.4,NA,No,Yes
6/13/2017,NorahHead,12.9,18.9,0,NA,NA,S,44,SW,S,11,33,86,77,1028.7,1028,NA,NA,14.9,17.9,No,Yes
6/13/2017,NorfolkIsland,15,20.5,0.2,NA,NA,ENE,35,E,E,17,20,73,75,1024.6,1022.3,8,8,18.6,18.6,No,No
6/13/2017,Penrith,8.3,19.6,0,NA,NA,SSW,20,SSE,SE,4,6,85,67,NA,NA,NA,NA,13.6,17.4,No,No
6/13/2017,Richmond,5.9,19.3,0,NA,NA,ESE,24,NE,S,6,9,98,66,1030.3,1028.9,NA,6,10.8,18,No,No
6/13/2017,Sydney,9.5,18.7,0,2.2,9.1,SSE,37,W,SSE,20,22,82,62,1030,1029.1,2,3,11.2,18.2,No,Yes
6/13/2017,SydneyAirport,9.7,17.5,0.2,2.2,9.1,SSE,54,NW,S,11,28,76,78,1029.9,1029.1,2,3,14.7,16.7,No,No
6/13/2017,WaggaWagga,-0.5,17.3,0,NA,NA,SE,24,E,ENE,11,9,85,44,1031,1029.2,NA,NA,5.8,16.7,No,No
6/13/2017,Williamtown,12.1,20.8,8.6,NA,NA,SSE,37,SSE,SSE,22,19,66,65,1027.9,1027.5,1,8,18.2,19.2,Yes,Yes
6/13/2017,Wollongong,11.7,17.2,0,NA,NA,S,35,SW,S,19,24,76,69,1030.5,1029.7,NA,NA,15.3,16.2,No,No
6/13/2017,Canberra,-3,15.7,0,NA,NA,W,17,NNW,WSW,2,6,88,53,1032.6,1030.5,NA,NA,3.6,15.3,No,No
6/13/2017,Tuggeranong,-2.2,15.5,0.2,NA,NA,WSW,19,W,NA,2,0,87,52,1032.4,1030.1,NA,NA,3.8,14.9,No,No
6/13/2017,MountGinini,0.7,8.8,0,NA,NA,S,19,ESE,NA,6,0,29,70,NA,NA,NA,NA,7.4,7.6,No,No
6/13/2017,Ballarat,7.1,13.4,0.4,NA,NA,SSE,24,S,S,19,17,98,86,1032.2,1029.7,8,NA,8,12.4,No,No
6/13/2017,Bendigo,1.4,15.7,0.2,NA,NA,NNW,15,NA,NNW,0,9,99,61,1031.3,1029.1,NA,NA,6.2,15.2,No,No
6/13/2017,Sale,4.1,15.2,0,NA,NA,NA,NA,WNW,SW,9,13,92,69,1031.9,1030.2,NA,NA,7.7,13.7,No,No
6/13/2017,MelbourneAirport,5.5,13.7,0,1.4,2.9,N,20,NNW,NA,6,0,84,70,1032.3,1030.2,7,4,9,12.5,No,No
6/13/2017,Melbourne,8.8,15.1,0,1.4,2.9,WSW,20,W,SW,4,9,88,67,1032,1030,7,4,10.7,13.4,No,No
6/13/2017,Mildura,5.7,18.7,0,NA,NA,SE,19,S,SE,6,7,99,54,1031.5,1029.2,8,NA,8.1,17.9,No,No
6/13/2017,Nhil,4.9,17,0.2,NA,NA,E,15,SW,SW,6,4,99,60,1031.8,1029.2,NA,NA,7.8,15.9,No,No
6/13/2017,Portland,10.2,13.2,0,NA,NA,W,20,N,WNW,9,11,86,76,1031.6,1029.7,8,8,10.7,12.7,No,No
6/13/2017,Watsonia,7.3,13.6,0.4,1.4,2.9,SW,11,NA,NNW,0,4,100,76,1032.1,1030.1,7,4,9,13.2,No,No
6/13/2017,Dartmoor,9.3,14.1,0.2,NA,NA,NW,13,NA,SW,0,2,93,79,1032.1,1029.5,NA,NA,10.4,13.4,No,No
6/13/2017,Brisbane,14.3,18.9,6,3.8,0,SSE,39,SW,S,6,9,90,90,1019.1,1019.7,8,8,15.9,17,Yes,Yes
6/13/2017,Cairns,16.7,26.7,0,NA,NA,SSE,41,SSE,SE,15,28,45,42,1019.6,1016.9,NA,NA,21.6,25.7,No,No
6/13/2017,GoldCoast,15.1,19.4,15.2,NA,NA,SE,87,SSE,SSE,67,52,100,100,1019.1,1019.2,NA,NA,18,17.3,Yes,Yes
6/13/2017,Townsville,9,25.9,0,NA,NA,ENE,30,NA,NE,0,20,40,46,1020.7,1018.1,NA,NA,19.4,23.8,No,No
6/13/2017,Adelaide,5.9,17.9,0,NA,NA,WSW,19,NA,ENE,0,6,86,57,1032.1,1028.9,NA,NA,10.5,17.3,No,No
6/13/2017,MountGambier,7,14.5,0.4,NA,NA,NW,19,NE,NNW,9,6,92,77,1032,1029.5,8,8,10.7,14,No,No
6/13/2017,Nuriootpa,0.5,15.8,0,0.4,5.3,E,20,NE,NE,6,11,90,58,1032,1029.2,3,NA,8.1,15.1,No,No
6/13/2017,Woomera,5,18.6,0,2.8,NA,ESE,26,E,NE,17,11,78,39,1030.6,1027.5,2,NA,9.7,18.4,No,No
6/13/2017,Albany,8,NA,0,NA,NA,NA,NA,NW,NA,4,NA,54,NA,1016.9,NA,5,NA,13.2,NA,No,NA
6/13/2017,Witchcliffe,8.4,19.7,0,NA,NA,SSE,28,N,SSE,13,2,64,91,1015.5,1015.2,NA,NA,15.2,15.7,No,Yes
6/13/2017,PearceRAAF,12,25.5,0,NA,5.6,ENE,30,NNE,WSW,17,17,25,26,1016.9,1014.2,NA,8,18.6,24.2,No,Yes
6/13/2017,PerthAirport,10.8,24.8,0,3.4,5.6,NE,28,NE,W,15,15,35,24,1016.8,1014.5,3,7,15,22.4,No,Yes
6/13/2017,Perth,6.7,24.6,0,3.4,5.6,N,22,NE,NW,7,7,43,34,1016.8,1014.5,3,7,14.4,22.4,No,Yes
6/13/2017,SalmonGums,1.1,23.4,0,NA,NA,NNW,31,N,NNW,15,17,35,17,NA,NA,NA,NA,13.8,23.1,No,No
6/13/2017,Walpole,11.8,21.5,0,NA,NA,N,39,NNE,W,7,13,46,55,1015.6,1014.4,NA,NA,13.9,19.9,No,Yes
6/13/2017,Hobart,7.9,16.1,0,1.8,6.3,NW,31,WSW,NNW,7,11,76,59,1027.1,1025.7,6,5,9.4,14,No,No
6/13/2017,Launceston,1.1,14.5,0.2,NA,NA,NNW,20,E,NW,2,11,98,71,NA,NA,3,NA,3.7,13.9,No,No
6/13/2017,AliceSprings,1.2,21,0,NA,NA,E,44,W,ESE,2,24,63,30,1026.6,1023.2,NA,NA,10.2,19.8,No,No
6/13/2017,Darwin,18.3,29.8,0,8.4,10.5,ESE,41,ESE,E,19,13,43,24,1016.7,1013.1,3,2,21.9,29.4,No,No
6/13/2017,Katherine,8.7,28,0,4,NA,E,43,ESE,ESE,17,20,36,NA,1018.8,1014.9,2,NA,17.1,NA,No,No
6/13/2017,Uluru,2.5,21.2,0,NA,NA,ENE,35,ESE,E,17,19,57,32,1027.2,1023,NA,NA,10.3,20.3,No,No
6/14/2017,Albury,1.6,15.3,0.2,NA,NA,SE,17,NA,SE,0,11,100,69,1032,1029,NA,NA,5.6,15,No,No
6/14/2017,BadgerysCreek,9.1,20.3,0,NA,NA,SW,19,SW,NNW,9,6,79,65,1031.6,1028.3,NA,NA,14.3,18.3,No,No
6/14/2017,Cobar,6.2,21.6,0,NA,NA,ENE,24,SE,ESE,9,11,76,41,1030.5,1026.7,NA,NA,12.2,20.9,No,No
6/14/2017,CoffsHarbour,15.4,21.4,1.4,NA,NA,SW,33,SW,SSE,22,19,82,65,1028.5,1026.6,8,NA,16.7,20.7,Yes,No
6/14/2017,Moree,7.4,22.7,0,NA,NA,SSE,35,SSW,SSE,13,15,73,44,1028.2,1025.2,NA,NA,15.2,21.8,No,No
6/14/2017,Newcastle,13.4,18.8,1.8,NA,NA,NA,NA,SW,NA,9,NA,96,NA,NA,NA,7,NA,15.2,NA,Yes,No
6/14/2017,NorahHead,13.3,17.4,5,NA,NA,SSE,41,WSW,SSW,11,13,100,95,1030.7,1028.1,NA,NA,14.5,17.1,Yes,Yes
6/14/2017,NorfolkIsland,16.8,20.2,0,NA,NA,E,39,ESE,ESE,22,20,75,71,1024.8,1023.8,8,8,19,18.4,No,Yes
6/14/2017,Penrith,10.2,20.6,0,NA,NA,NNW,15,S,N,2,6,88,69,NA,NA,NA,NA,14.1,18.9,No,No
6/14/2017,Richmond,9.5,20.5,0,NA,NA,SSW,17,E,N,6,7,92,66,1031.6,1028.3,8,8,13.8,18.7,No,No
6/14/2017,Sydney,11.1,17.8,2.6,1.8,2.9,WNW,24,WNW,ENE,13,9,82,78,1031.3,1028.4,3,7,13.3,17.4,Yes,No
6/14/2017,SydneyAirport,12.1,18.4,0.4,1.8,2.9,S,33,WNW,SE,9,7,77,81,1031.2,1028.2,3,7,15.7,18.1,No,No
6/14/2017,WaggaWagga,2.9,18.3,0.2,NA,NA,E,22,E,ESE,13,7,79,50,1032,1028.6,NA,NA,8.3,17.8,No,No
6/14/2017,Williamtown,12.9,19.3,13.2,NA,NA,SW,24,SSW,WSW,13,9,98,79,1030.5,1027.7,7,3,15.3,18.8,Yes,Yes
6/14/2017,Wollongong,13.9,18.7,0,NA,NA,NNW,20,SW,NNE,7,11,75,74,1031.5,1027.9,8,3,16.2,17.7,No,No
6/14/2017,Canberra,-3.1,15.3,0.2,NA,NA,NNW,20,SSE,NNW,6,15,99,57,1033.9,1029.9,8,NA,2.2,14.8,No,No
6/14/2017,Tuggeranong,-2.3,14.9,0,NA,NA,WNW,19,NA,NNW,0,9,99,59,1033.9,1029.5,NA,NA,2.1,14.6,No,No
6/14/2017,MountGinini,3.2,9.2,0,NA,NA,W,30,WSW,W,15,19,60,78,NA,NA,NA,NA,5.5,6.9,No,No
6/14/2017,Ballarat,0.2,12.2,0,NA,NA,N,33,N,N,17,19,100,88,1030.5,1028.4,8,7,6.6,10.5,No,No
6/14/2017,Bendigo,1.9,15.2,0.2,NA,NA,NNW,22,SE,NNW,9,9,99,65,1030.8,1027.9,8,NA,6.1,14.4,No,No
6/14/2017,Sale,2.9,16.8,0,NA,NA,NA,NA,NNW,ENE,7,13,100,64,1029.6,1027,NA,NA,6.2,15.8,No,No
6/14/2017,MelbourneAirport,2.1,16.1,0.2,0.4,7.8,N,39,SW,NNW,7,15,93,62,1030.3,1027.6,1,5,6.5,14.8,No,No
6/14/2017,Melbourne,4,17.4,0,0.4,7.8,N,28,SSE,NNW,2,11,97,56,1030.1,1027.3,1,5,7.8,16.7,No,No
6/14/2017,Mildura,1.6,19.1,0.2,NA,NA,NNW,19,NA,NW,0,9,99,50,1030.5,1027.4,NA,NA,6.2,18.1,No,No
6/14/2017,Nhil,2.4,17.2,0,NA,NA,NNW,26,NNE,NW,9,13,100,58,1029.5,1027.1,NA,NA,6.7,16.4,No,No
6/14/2017,Portland,5.6,15,0.2,NA,NA,NNW,37,N,NW,17,17,93,73,1027.7,1025.7,8,1,9.2,14.5,No,No
6/14/2017,Watsonia,1.9,16.7,0.2,0.4,7.8,NNW,31,NA,N,0,11,100,61,1030.2,1027.5,1,5,3.9,16.1,No,No
6/14/2017,Dartmoor,2.3,15.5,0.2,NA,NA,NNW,35,N,NNW,4,17,99,75,1028.2,1025.9,NA,NA,7.8,14.8,No,No
6/14/2017,Brisbane,15.8,20.3,10.2,2.2,2,SSE,28,SSW,SSE,7,7,73,92,1023.2,1022.7,7,8,18.9,18.8,Yes,Yes
6/14/2017,Cairns,17.7,25.5,0,NA,NA,SSE,39,SSE,SSE,17,19,58,59,1019.4,1017.6,7,7,21.8,23.2,No,No
6/14/2017,GoldCoast,16.3,20.6,17.8,NA,NA,SE,72,S,SSE,37,52,100,100,1023.3,1022.7,NA,NA,18.1,20,Yes,Yes
6/14/2017,Townsville,11.3,23.7,0,NA,NA,ENE,22,SW,ENE,4,11,66,58,1020.7,1018.8,5,8,17.7,22.3,No,No
6/14/2017,Adelaide,5.4,19,0,NA,NA,NNW,28,NE,NW,7,11,67,43,1028.9,1026.7,NA,NA,12.6,18.5,No,No
6/14/2017,MountGambier,5.6,15,0.2,NA,NA,N,37,N,NNW,17,17,91,77,1028.3,1026,NA,7,9.4,14.5,No,No
6/14/2017,Nuriootpa,1.2,17.9,0,1,8.4,W,33,NE,WNW,7,17,81,40,1029.1,1026.7,1,NA,10.2,17.8,No,No
6/14/2017,Woomera,4.9,19.6,0,1.8,NA,N,33,N,NNW,7,13,62,36,1029.1,1026.2,1,NA,12.4,19.3,No,No
6/14/2017,Albany,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.6,1021.3,NA,NA,NA,NA,NA,Yes
6/14/2017,Witchcliffe,13.2,15.7,42.4,NA,NA,SE,37,SE,SSE,20,22,100,100,1021.9,1021.6,NA,NA,14,13.5,Yes,Yes
6/14/2017,PearceRAAF,13.6,20.1,8.8,NA,4.3,ENE,41,ESE,ESE,13,13,80,63,1019.8,1018.7,8,8,15.2,19.3,Yes,No
6/14/2017,PerthAirport,12.1,20.4,14.6,3.4,4.3,E,37,E,ENE,9,9,83,63,1019.9,1018.6,6,7,14.2,19.4,Yes,No
6/14/2017,Perth,12.9,20.9,26.2,3.4,4.3,SSE,22,SSE,E,2,4,95,63,1019.9,1018.7,6,7,13.5,19.8,Yes,No
6/14/2017,SalmonGums,10,16.1,0,NA,NA,NNW,19,NW,SSE,4,7,68,67,NA,NA,NA,NA,10.9,15.6,No,Yes
6/14/2017,Walpole,13.2,14.7,21.8,NA,NA,SE,35,ESE,SSE,17,7,100,100,1021.7,1021.3,NA,NA,13.5,13.9,Yes,Yes
6/14/2017,Hobart,5.6,14.5,0,1.6,1.4,NW,52,WNW,NW,13,28,79,56,1023.9,1020.7,6,7,7,14.4,No,No
6/14/2017,Launceston,3.4,14.2,0,NA,NA,NNW,30,NNW,NNW,6,17,98,86,NA,NA,8,8,8.2,12.6,No,No
6/14/2017,AliceSprings,0.2,20.5,0,NA,NA,ESE,28,NA,ESE,0,15,57,30,1026.2,1022.6,NA,NA,9.1,19.7,No,No
6/14/2017,Darwin,16.9,30.3,0,5.4,10.9,E,33,ESE,NW,11,17,41,43,1016.6,1012.9,1,0,21.8,28.7,No,No
6/14/2017,Katherine,8.7,29.6,0,8,NA,ESE,35,SE,SE,11,17,57,NA,1018.5,1014.2,0,NA,17.3,NA,No,No
6/14/2017,Uluru,2.3,21.4,0,NA,NA,SE,22,SE,SSE,11,7,60,28,1026.9,1022.8,NA,NA,8.9,20.3,No,No
6/15/2017,Albury,2.1,14.7,0,NA,NA,E,17,NA,ESE,0,9,100,73,1029.4,1026.4,4,NA,7,13.8,No,No
6/15/2017,BadgerysCreek,5.7,19.1,0.2,NA,NA,NE,11,NW,NNE,2,2,100,62,1028.1,1024.5,NA,NA,11.2,18.8,No,No
6/15/2017,Cobar,6.2,21.2,0,NA,NA,ESE,19,SW,SSW,6,9,80,39,1028.2,1024.9,1,3,11.7,20.4,No,No
6/15/2017,CoffsHarbour,13.9,21,0.6,NA,NA,WSW,28,WSW,S,15,13,83,76,1027.3,1024.3,1,4,17.7,19.3,No,No
6/15/2017,Moree,7.8,22.1,0,NA,NA,SSW,31,SSW,S,6,20,75,43,1027.4,1023.3,NA,NA,13,21.7,No,No
6/15/2017,Newcastle,11.5,19.2,0.8,NA,NA,NA,NA,NA,NA,0,NA,89,NA,NA,NA,8,NA,14.6,NA,No,No
6/15/2017,NorahHead,12.9,21.5,2,NA,NA,W,22,W,NE,13,9,92,79,1027.5,1024.6,NA,NA,14.6,18.3,Yes,No
6/15/2017,NorfolkIsland,15.9,19,1.2,NA,NA,E,39,E,ESE,24,19,89,66,1025.4,1023.6,8,7,16.9,18.1,Yes,No
6/15/2017,Penrith,7.1,18.7,0.2,NA,NA,NNE,11,NA,NW,0,4,98,69,NA,NA,NA,NA,9.5,18.4,No,No
6/15/2017,Richmond,7.5,19.2,0,NA,NA,S,17,N,SSE,6,4,99,72,1028.4,1024.2,8,NA,9.4,18.4,No,No
6/15/2017,Sydney,10.7,20.1,0.6,1.2,6.4,W,22,W,ENE,13,15,89,69,1027.9,1024.4,2,6,11.9,18.7,No,No
6/15/2017,SydneyAirport,10.7,21.8,0.2,1.2,6.4,S,37,NW,ENE,15,13,78,68,1027.8,1024.2,2,6,14.7,19.7,No,No
6/15/2017,WaggaWagga,3.4,14.8,0,NA,NA,ENE,17,E,ESE,15,4,91,57,1028.7,1026.3,NA,8,5.6,14.5,No,No
6/15/2017,Williamtown,10.7,19.6,4.2,NA,NA,NW,24,WNW,NNW,11,9,100,70,1027.5,1024.4,7,NA,13.3,19,Yes,No
6/15/2017,Wollongong,11.7,19.3,0,NA,NA,WNW,22,NA,NE,0,9,77,75,1027.6,1024.3,NA,2,15.1,18.7,No,No
6/15/2017,Canberra,-2.8,9.9,0.2,NA,NA,NNW,11,WSW,SW,7,9,99,71,1029.9,1027,8,8,2.5,9.5,No,No
6/15/2017,Tuggeranong,-1,10.7,0,NA,NA,WSW,13,WSW,S,4,2,100,71,1029.6,1026.6,NA,NA,1.6,10.2,No,No
6/15/2017,MountGinini,3.3,8.4,0,NA,NA,SSW,28,SW,SW,17,11,38,61,NA,NA,NA,NA,3.8,5.9,No,No
6/15/2017,Ballarat,3.8,13.9,0,NA,NA,N,26,NNE,NNW,15,15,99,81,1028.2,1026.2,8,4,8.4,13.3,No,No
6/15/2017,Bendigo,3.9,15.3,0,NA,NA,SSE,13,SSE,NA,2,0,98,70,1028.4,1025.9,3,NA,7.7,14.1,No,No
6/15/2017,Sale,3.4,14.9,0,NA,NA,NA,NA,WNW,NW,11,11,100,72,1028.1,1025.7,7,NA,5.6,14.3,No,No
6/15/2017,MelbourneAirport,6.5,17.1,0,2.2,2.2,N,31,N,N,24,17,82,64,1027.8,1025.2,7,6,10.6,15.5,No,No
6/15/2017,Melbourne,7.7,19,0,2.2,2.2,N,20,NNE,N,9,11,87,53,1027.7,1024.8,7,6,9.8,17.4,No,No
6/15/2017,Mildura,6.2,18.6,0,6.6,4.3,ESE,15,NE,E,4,4,91,50,1027.9,1025.4,8,7,8.9,17.4,No,No
6/15/2017,Nhil,6.7,16.9,0.2,NA,NA,N,26,N,NNW,11,15,87,56,1027.7,1025.2,NA,NA,9.6,16.4,No,No
6/15/2017,Portland,9,17.1,0,NA,NA,WNW,30,NNW,NW,13,20,87,68,1025.9,1024.3,8,NA,10.3,16.3,No,No
6/15/2017,Watsonia,3.9,17.4,0,2.2,2.2,NNE,22,E,NE,7,7,100,64,1027.9,1025,7,6,7.7,15.7,No,No
6/15/2017,Dartmoor,7.6,16.2,0,NA,NA,NNW,19,ENE,NNW,6,6,91,79,1026.4,1024.6,NA,NA,8.8,15.1,No,No
6/15/2017,Brisbane,14.8,22.9,24.8,4.2,3.8,SE,35,SW,SSE,6,9,75,62,1025.1,1021.5,6,7,17.6,21.7,Yes,No
6/15/2017,Cairns,17.7,25.8,0,NA,NA,SSE,37,SE,SE,20,26,72,58,1018.7,1016.3,2,8,22.4,25,No,No
6/15/2017,GoldCoast,17,22.6,15.6,NA,NA,SSE,50,S,SSE,26,33,98,78,1024.6,1021.5,NA,NA,19.5,21,Yes,No
6/15/2017,Townsville,12.4,25.9,0,NA,NA,E,35,SW,NE,9,24,66,56,1020.3,1017.3,NA,NA,20.9,24.7,No,No
6/15/2017,Adelaide,8.6,18.5,0,NA,NA,NNE,17,NA,NNW,0,7,69,41,1027.3,1024.9,NA,NA,11.3,17.6,No,No
6/15/2017,MountGambier,8.3,17,0,NA,NA,N,26,N,NNW,13,13,91,70,1026.5,1024.6,7,1,9.4,16.2,No,No
6/15/2017,Nuriootpa,4.5,17.2,0,3.1,1.5,WNW,15,NE,WSW,6,4,81,45,1027.5,1025.2,8,NA,8,16.1,No,Yes
6/15/2017,Woomera,7.6,19.2,0,3.2,NA,N,19,S,N,6,7,57,36,1027.4,1024.3,6,4,12.4,18.4,No,No
6/15/2017,Albany,NA,17.1,1.2,NA,NA,NA,NA,NW,NA,2,NA,88,NA,1025.4,1024.4,7,NA,14.2,NA,Yes,No
6/15/2017,Witchcliffe,4.6,17.7,1.4,NA,NA,SW,22,NA,SW,0,9,100,58,1026.1,1024.8,NA,NA,9.9,16.6,Yes,Yes
6/15/2017,PearceRAAF,6.8,21.4,0,NA,6.5,S,28,S,S,6,17,96,62,1024.5,1023.2,NA,1,13.1,19.8,No,No
6/15/2017,PerthAirport,9.9,19.3,0,3.2,6.5,SSW,24,ENE,ESE,2,13,87,65,1024.6,1023.6,2,5,14.7,18.1,No,No
6/15/2017,Perth,10.9,19.6,0,3.2,6.5,NA,NA,SSE,SE,6,11,86,64,1024.6,1023.5,2,5,15,18.7,No,No
6/15/2017,SalmonGums,8,16.8,1.8,NA,NA,S,20,SSE,SE,11,11,94,74,NA,NA,NA,NA,13.8,16.5,Yes,No
6/15/2017,Walpole,11,18.3,2.8,NA,NA,WNW,19,SSE,W,4,7,100,64,1025.2,1024,NA,NA,11.4,16.3,Yes,No
6/15/2017,Hobart,6.9,NA,0,0.8,2.2,NA,NA,NW,NNW,13,13,71,54,1022,1019.9,7,3,12,15.8,No,No
6/15/2017,Launceston,8.1,15.9,0,NA,NA,NNW,26,NW,NNW,4,17,97,76,NA,NA,8,NA,11.2,15.1,No,No
6/15/2017,AliceSprings,2.4,23.2,0,NA,NA,ENE,31,NNW,ESE,7,13,53,30,1024.8,1021.3,NA,NA,12.1,22.4,No,No
6/15/2017,Darwin,19,30.9,0,5,10.8,E,41,E,ESE,13,15,43,27,1015.8,1011.8,0,0,22.9,30.2,No,No
6/15/2017,Katherine,10.5,30,0,4,NA,E,41,SE,ESE,13,20,51,NA,1017.6,1013.3,0,NA,20,NA,No,No
6/15/2017,Uluru,2.6,22.5,0,NA,NA,S,19,S,E,9,7,59,24,1025,1021.4,NA,NA,8.8,22.1,No,No
6/16/2017,Albury,3.2,12.9,0.2,NA,NA,ENE,15,S,SE,6,7,100,80,1026.9,1024.7,8,NA,6.5,12.2,No,No
6/16/2017,BadgerysCreek,10.1,16.8,0,NA,NA,W,19,SW,WSW,7,6,98,68,1026.3,1023.7,NA,NA,11.8,16.2,No,No
6/16/2017,Cobar,9.6,18,0,NA,NA,E,19,E,NA,9,0,76,50,1025.4,1022.9,6,8,12,17.6,No,No
6/16/2017,CoffsHarbour,12.4,19.9,0,NA,NA,W,15,SW,W,7,7,94,84,1024.9,1022.3,8,8,15,18.3,No,Yes
6/16/2017,Moree,8.1,20.7,0,NA,NA,E,26,ESE,E,11,7,79,49,1024.5,1021.5,1,NA,12.5,20.1,No,No
6/16/2017,Newcastle,10.4,19,0,NA,NA,NA,NA,NA,NA,0,NA,99,NA,NA,NA,8,NA,13,NA,No,No
6/16/2017,NorahHead,13.1,17.6,0.2,NA,NA,SSW,26,W,SW,13,11,97,78,1025.2,1023.1,NA,NA,14.7,16.6,No,No
6/16/2017,NorfolkIsland,16.1,20,0,NA,NA,E,33,E,ESE,20,17,66,78,1025.5,1023.8,8,8,18.1,17.9,No,Yes
6/16/2017,Penrith,9.4,17.4,0,NA,NA,WNW,11,SSE,SSW,6,4,98,66,NA,NA,NA,NA,12.5,16.9,No,No
6/16/2017,Richmond,9.3,17.4,0.2,NA,NA,S,15,ENE,S,2,7,98,65,1026,1023.7,8,NA,12.6,16.9,No,No
